heat_load_shifting,heat_load_shifting,heat_load_shifting
2030,2030,2030
moderate,moderate,moderate
NENGREST,NENG_CT,NENG_ME
272.3142857,77.77142859,37.11428569
270.5428571,77.25714287,36.88571428
269.8571427,77.0857143,36.80000001
266.7714286,76.17142863,36.37142859
264.4857142,75.54285715,36.05714285
266.2285712,76.02857139,36.31428573
275.857143,78.80000002,37.59999998
293.7714284,83.88571435,40.05714288
290.6857142,83.02857149,39.62857146
279.1428573,79.71428569,38.05714286
259.657143,74.14285711,35.40000002
233.3142855,66.62857143,31.82857141
209.3428572,59.80000003,28.54285715
193.3714285,55.22857141,26.37142859
184.257143,52.62857136,25.11428574
179.9428571,51.40000002,24.51428572
179.2857144,51.19999998,24.45714285
183.942857,52.51428574,25.05714287
202.7714285,57.91428575,27.62857144
239.9142858,68.51428572,32.71428571
261.4285716,74.65714282,35.62857143
266.3142855,76.05714287,36.31428573
270.5999998,77.28571434,36.88571428
273.7142856,78.17142854,37.3142857
273.9714285,78.22857149,37.34285717
271.7714284,77.62857149,37.05714289
270.2285715,77.17142858,36.85714288
267.1142858,76.28571425,36.4285714
264.3142856,75.48571434,36.02857145
264.0571427,75.40000006,35.99999998
270.5714287,77.28571434,36.88571428
283.7142856,81.02857145,38.68571429
277.5142857,79.25714292,37.82857145
266.6,76.14285715,36.34285713
250.7714288,71.62857148,34.17142857
229.4571427,65.51428571,31.28571426
207.5142859,59.25714285,28.28571427
191.2,54.59999994,26.05714285
181.5142856,51.82857145,24.74285713
176.2000002,50.34285712,24.02857143
173.6571429,49.60000002,23.65714288
174.7428572,49.91428569,23.80000002
181.942857,51.97142855,24.8
196.9428573,56.25714284,26.82857141
213.0285714,60.82857146,29.02857143
230.9142857,65.94285714,31.48571427
243.1142858,69.42857139,33.14285713
248.5714287,71,33.88571429
248.657143,71,33.88571429
246.9142855,70.51428576,33.65714289
243.4857141,69.54285715,33.1714286
239.7428572,68.4571429,32.68571431
238.0000002,67.97142853,32.45714284
240.4857143,68.68571429,32.77142858
252.2571429,72.05714291,34.39999998
268.1428573,76.57142858,36.5714286
262.257143,74.91428568,35.77142857
252.5142858,72.11428572,34.39999998
238.8857142,68.22857138,32.57142858
221.742857,63.31428575,30.22857142
203.2571427,58.05714284,27.71428571
188.5142857,53.85714284,25.7142857
178.8000002,51.05714288,24.37142858
172.942857,49.39999998,23.57142855
170.1428573,48.60000006,23.2
170.0857141,48.60000006,23.1714286
174.4571427,49.80000007,23.80000002
184.7428572,52.7714286,25.17142855
199,56.82857137,27.14285716
217.7142856,62.20000004,29.68571426
234.3999998,66.9428571,31.97142855
243.9999999,69.68571424,33.25714287
249.8285715,71.34285715,34.05714284
253.3428572,72.3428571,34.54285712
252.8285714,72.22857148,34.45714285
251.9428573,71.94285715,34.34285711
252.3999999,72.08571425,34.39999998
259.2285715,74.02857148,35.34285715
274.1142859,78.2857143,37.37142857
286.5428574,81.82857149,39.05714284
280.1428573,80.00000002,38.2
266.8857145,76.22857144,36.4
248.7428573,71.02857148,33.9142857
227.8857142,65.08571428,31.05714285
207.7142856,59.31428566,28.31428574
190.9428571,54.54285713,26.02857145
181.3142859,51.79999998,24.71428573
176.2857145,50.34285712,24.02857143
175.1142859,49.99999998,23.85714283
179.3142859,51.19999998,24.45714285
195.3428573,55.7714286,26.6285714
222.6857143,63.59999995,30.34285715
244.8285713,69.91428576,33.37142854
260.6857141,74.45714291,35.54285716
274.1428571,78.2857143,37.37142857
281.7142857,80.45714292,38.40000001
283.6571429,80.99999997,38.65714289
280.057143,80.00000002,38.2
274.2285713,78.31428577,37.39999997
262.2285714,74.88571434,35.77142857
249.7714284,71.31428567,34.05714284
243.457143,69.51428567,33.1714286
244.0857142,69.71428572,33.28571427
237.1714283,67.74285714,32.34285717
220.3428572,62.91428566,30.05714287
205.7714284,58.7714286,28.05714286
191.9714287,54.79999998,26.17142858
176.6000001,50.42857141,24.05714283
162.5142859,46.42857145,22.14285716
152.6285713,43.60000001,20.79999997
147.2857143,42.05714287,20.08571427
144.3999998,41.22857148,19.68571426
144.2000001,41.17142854,19.65714286
148.4000001,42.37142854,20.22857141
161.0285713,46.00000002,21.94285715
184.6857145,52.74285712,25.17142855
204.9142859,58.51428575,27.94285712
217.6000002,62.14285709,29.65714286
227.5999998,65,31.02857145
235.7428574,67.31428571,32.14285716
239.8571431,68.48571424,32.68571431
242.0857143,69.11428572,32.99999999
242.7999998,69.3428571,33.08571426
240.857143,68.80000005,32.82857145
241.0571428,68.85714286,32.85714285
246.2857143,70.34285719,33.60000002
259.8571427,74.22857139,35.42857142
268.342857,76.6285714,36.5714286
261.257143,74.60000001,35.62857143
249.9142858,71.37142862,34.0857143
230.6857144,65.88571433,31.4285714
209.4857142,59.82857137,28.57142855
190.3142859,54.34285708,25.94285717
177.4857141,50.68571426,24.19999997
170.2,48.60000006,23.2
166.2285713,47.48571435,22.65714284
165.4571431,47.25714283,22.57142857
169.8000001,48.48571431,23.14285713
186.4857142,53.25714284,25.42857142
219.6571428,62.74285709,29.94285714
241.3428572,68.91428567,32.91428572
246.7142858,70.45714282,33.62857142
251.7714288,71.91428568,34.31428571
256.0285715,73.11428568,34.91428574
257.5714288,73.57142858,35.11428574
256.7428569,73.31428572,35.00000001
256.2571428,73.17142862,34.94285714
254.1142858,72.57142862,34.65714286
253.1714286,72.28571429,34.51428572
256.1714285,73.17142862,34.94285714
263.3428572,75.20000001,35.88571431
268.4000002,76.65714287,36.5714286
262.857143,75.05714291,35.82857144
256.3714286,73.22857144,34.94285714
241.6571428,68.99999996,32.94285712
219.3999999,62.62857147,29.91428573
198.5428574,56.68571427,27.05714289
184.8857142,52.79999994,25.20000001
177.6857143,50.74285708,24.19999997
173.7142856,49.60000002,23.65714288
172.8285715,49.37142864,23.54285715
177.8857145,50.77142855,24.22857144
195.7999999,55.9142857,26.68571427
230.7999998,65.91428567,31.45714286
252.2571429,72.05714291,34.39999998
255.9714288,73.08571434,34.88571427
259.1142856,74.00000001,35.34285715
261.4285716,74.65714282,35.62857143
261.3428573,74.62857148,35.62857143
259.7428573,74.17142858,35.40000002
258.8857143,73.9428572,35.28571428
256.4571429,73.22857144,34.94285714
255.6571427,73.02857139,34.85714287
260.1999999,74.31428568,35.48571429
274.8857141,78.51428568,37.48571431
287.5714284,82.11428569,39.19999998
282.7714284,80.74285712,38.54285715
271.4285717,77.51428573,37.00000002
252.9428573,72.22857148,34.48571425
228.3142857,65.20000004,31.14285712
206.3142857,58.9142857,28.14285713
190.9714287,54.54285713,26.02857145
182.5142855,52.11428565,24.88571427
177.8857145,50.80000002,24.22857144
176.9428573,50.51428569,24.1142857
181.6857142,51.88571426,24.74285713
199.7714286,57.05714289,27.22857143
235.1428573,67.14285714,32.05714289
258.1142857,73.71428568,35.20000001
262.4857143,74.94285715,35.77142857
265.4285714,75.80000001,36.17142859
267.5714284,76.40000001,36.45714286
265.4857141,75.82857148,36.17142859
263.2285713,75.17142854,35.88571431
262.8285715,75.05714291,35.82857144
260.2571431,74.31428568,35.48571429
258.7714285,73.88571425,35.28571428
263,75.11428572,35.85714284
275.0571427,78.57142863,37.51428571
284.6857145,81.2857143,38.80000003
277.8857145,79.37142854,37.88571426
267.4857141,76.40000001,36.45714286
252.7428571,72.17142853,34.45714285
232.6571427,66.42857138,31.71428574
211.8857145,60.51428566,28.88571429
196.1142855,55.99999998,26.74285714
186.3999999,53.22857136,25.42857142
181.7142857,51.88571426,24.77142859
179.5142856,51.28571426,24.48571432
180.9714287,51.68571422,24.65714286
188.0571427,53.71428574,25.62857143
202.7714285,57.91428575,27.62857144
218.6857145,62.4571429,29.8
234.2285716,66.88571428,31.94285715
245.1428574,70.00000005,33.42857141
248.7142857,71.02857148,33.9142857
247.4571429,70.65714286,33.74285716
244.2285712,69.77142853,33.31428574
239.9142858,68.51428572,32.71428571
236.5428572,67.5428571,32.22857143
235.2571427,67.17142862,32.08571429
240.9142858,68.80000005,32.85714285
256.5428572,73.28571425,34.97142854
270.657143,77.28571434,36.88571428
264.9142857,75.65714291,36.11428572
256.8000001,73.3428572,35.00000001
244.8571429,69.91428576,33.37142854
228.8285715,65.34285714,31.19999999
211.9714288,60.54285713,28.88571429
196.5714286,56.14285708,26.80000001
184.0571428,52.57142855,25.08571428
178.6,50.99999993,24.34285711
178.3142855,50.91428565,24.31428571
181.4285713,51.82857145,24.74285713
189.1714285,54.02857141,25.79999997
200.1428569,57.14285717,27.2857143
216.1142856,61.71428566,29.45714285
232.0285716,66.25714281,31.62857141
239.7999999,68.4571429,32.68571431
240.7142856,68.7428571,32.79999999
239.9142858,68.51428572,32.71428571
238.4000001,68.08571429,32.51428571
236.657143,67.60000005,32.25714283
235.9714287,67.4,32.17142856
240.2285714,68.6,32.74285712
262.6571429,74.99999996,35.79999997
282.8,80.77142859,38.54285715
283.4571427,80.94285716,38.62857142
274.7428571,78.45714287,37.45714284
265.5428573,75.82857148,36.19999999
242,69.11428572,32.99999999
219.3999999,62.65714281,29.91428573
200.3428571,57.22857146,27.3142857
191.8571428,54.79999998,26.14285712
186.1714286,53.17142855,25.37142855
184.0000001,52.54285708,25.08571428
185.2857141,52.91428569,25.25714288
193.1428572,55.1714286,26.34285713
216.2285715,61.74285714,29.48571432
254.3714287,72.62857144,34.68571426
274.8285714,78.48571435,37.45714284
279.8285712,79.91428573,38.14285713
282.1428572,80.60000002,38.48571428
282.7428572,80.74285712,38.54285715
281.7428573,80.45714292,38.40000001
279.342857,79.77142863,38.08571426
277.3428571,79.22857144,37.79999999
272.6571429,77.88571434,37.17142856
274.857143,78.51428568,37.48571431
295.0571428,84.25714283,40.22857142
319.4571431,91.22857146,43.54285715
317.9142858,90.80000003,43.34285714
309.2000001,88.28571427,42.17142856
295.857143,84.51428569,40.34285715
275.1142859,78.57142863,37.51428571
250.0571428,71.42857143,34.0857143
227.4000001,64.91428571,30.99999998
213.5428572,61.00000004,29.0857143
206.7714288,59.0571428,28.1714286
204.4571428,58.39999999,27.88571426
205.4285717,58.65714285,27.99999999
212.6857142,60.74285718,29.00000003
235.4000002,67.22857143,32.08571429
267.7142858,76.45714282,36.48571427
283.7428572,81.02857145,38.68571429
286.6285717,81.85714283,39.0857143
286.2571429,81.74285721,39.02857143
285.3428572,81.48571435,38.8857143
283.5714286,80.99999997,38.65714289
280.2571427,80.05714283,38.2
277.9714288,79.37142854,37.91428572
275.5714285,78.71428573,37.57142858
276.4285714,78.94285711,37.68571431
293.4571428,83.80000007,40.00000001
320.0857143,91.40000003,43.65714289
320.3999999,91.51428566,43.68571429
314.1142856,89.71428565,42.82857145
301.4571429,86.11428565,41.08571432
281.7714284,80.45714292,38.40000001
257.0857141,73.42857148,35.05714287
235.8285712,67.34285719,32.14285716
224.8000001,64.19999995,30.62857143
215.657143,61.57142856,29.39999998
209.6571428,59.88571432,28.57142855
208.0857143,59.42857142,28.37142854
216.1714288,61.74285714,29.48571432
236.1142857,67.42857147,32.20000003
272.2857141,77.77142859,37.11428569
289.3714286,82.6285714,39.42857145
295.9714285,84.51428569,40.37142856
299.8285713,85.62857141,40.88571431
302.6857142,86.42857145,41.25714286
305.0285713,87.11428574,41.60000001
305.0000001,87.08571427,41.60000001
306.2285714,87.45714288,41.77142855
307.3142856,87.74285708,41.88571428
313.5999999,89.54285708,42.74285712
328.4,93.80000004,44.7714286
343.3714287,98.05714285,46.80000001
342.3142856,97.74285718,46.65714287
329.0285716,93.97142861,44.85714287
316.7714288,90.45714289,43.2
291.6285714,83.28571435,39.74285713
263.1142859,75.1428572,35.88571431
239.7428572,68.4571429,32.68571431
223.2285716,63.74285718,30.42857142
215.4285712,61.54285709,29.37142858
211.4285714,60.37142856,28.82857143
211.4857141,60.37142856,28.82857143
217.7142856,62.17142856,29.68571426
238.0857145,68,32.45714284
270.8857143,77.34285716,36.94285715
290.7714285,83.02857149,39.65714286
299.457143,85.51428565,40.82857144
302.1142857,86.25714288,41.19999999
304.7714284,87.02857145,41.54285714
305.2857141,87.20000003,41.62857141
302.6285714,86.42857145,41.25714286
301.7714285,86.1714286,41.14285712
299.1428569,85.42857136,40.79999997
301.0857141,86.00000002,41.05714285
317.1142855,90.57142851,43.25714287
330.7714287,94.48571432,45.11428575
326.4000001,93.20000003,44.48571426
317.7714288,90.74285708,43.31428574
304.2571431,86.9142857,41.48571427
281.7428573,80.45714292,38.40000001
254.9142856,72.80000001,34.74285713
230.5714285,65.85714285,31.4285714
216.0285713,61.68571432,29.45714285
207.857143,59.37142861,28.34285714
203.5142856,58.11428566,27.74285712
203.2,58.05714284,27.71428571
209.6571428,59.88571432,28.57142855
230.2857141,65.77142857,31.4
263.9428573,75.37142858,35.97142858
280.4285713,80.0857143,38.2285714
283.3428573,80.91428569,38.62857142
283.0285713,80.8285714,38.60000002
282.5428571,80.6857143,38.51428568
279.9999998,79.97142854,38.1714286
275.0285716,78.57142863,37.51428571
272.4571427,77.80000006,37.14285716
269.4000002,76.9428572,36.71428574
269.342857,76.91428573,36.71428574
284.4285716,81.22857149,38.77142856
304.1999999,86.88571422,41.48571427
300.2000001,85.71428569,40.94285711
290.6285715,83.02857149,39.62857146
279.6571431,79.85714292,38.11428573
263.7999998,75.34285711,35.97142858
243.2857144,69.48571433,33.1714286
222.7142859,63.59999995,30.34285715
206.7999999,59.0571428,28.2
198.4571431,56.68571427,27.05714289
193.5999998,55.28571422,26.37142859
191.8857144,54.79999998,26.14285712
194.4000001,55.51428574,26.51428573
202.7714285,57.91428575,27.62857144
215.9142859,61.65714285,29.42857145
231.4285715,66.08571424,31.54285713
246.8285712,70.48571429,33.65714289
253.9714284,72.54285715,34.62857146
254.4857141,72.68571425,34.68571426
251.4571427,71.80000005,34.28571431
246.8857144,70.48571429,33.65714289
242.1142859,69.14285719,32.99999999
239.2857141,68.34285714,32.62857144
241.2285713,68.88571433,32.88571426
260.2285715,74.31428568,35.48571429
281.1142856,80.28571435,38.34285714
277.3714287,79.22857144,37.79999999
269.2571427,76.88571425,36.71428574
260.0571429,74.25714287,35.45714283
247.2,70.60000005,33.71428569
230.5142858,65.82857138,31.4
212.7142858,60.74285718,29.00000003
199.2285713,56.88571432,27.17142856
190.3714286,54.37142855,25.94285717
185.4285716,52.94285717,25.28571428
183.1999999,52.31428569,24.9714286
184.3714284,52.62857136,25.14285714
189.3428571,54.08571422,25.82857144
198.2857145,56.62857146,27.02857142
211.4857141,60.37142856,28.82857143
228.542857,65.25714285,31.14285712
238.4285717,68.08571429,32.51428571
242.1142859,69.14285719,32.99999999
243.0857143,69.40000005,33.14285713
242.6000001,69.25714281,33.05714286
239.3714284,68.37142862,32.62857144
236.5999999,67.57142857,32.22857143
237.5714287,67.8571429,32.37142857
257.1714284,73.42857148,35.05714287
279.9428571,79.9428572,38.1714286
276.3999999,78.94285711,37.65714285
267.1714285,76.28571425,36.4285714
255.6571427,73.02857139,34.85714287
239.1142855,68.28571433,32.59999998
219.7142855,62.77142857,29.94285714
201.6857142,57.59999994,27.4857143
189.0571426,53.99999994,25.77142857
181.8857143,51.94285708,24.8
178.4857141,50.97142859,24.34285711
178.6285716,50.99999993,24.34285711
184.1714287,52.60000003,25.11428574
201.1428573,57.42857137,27.42857144
226.5714287,64.71428567,30.88571431
246.6285715,70.45714282,33.62857142
259.8,74.20000005,35.42857142
267.2285716,76.31428573,36.4285714
271.657143,77.57142854,37.02857142
272.6285713,77.88571434,37.17142856
271.4000001,77.48571425,37.00000002
270.1428572,77.14285711,36.82857141
268.1142857,76.57142858,36.5714286
268.3714286,76.65714287,36.5714286
287.5142857,82.11428569,39.19999998
307.7142855,87.88571431,41.94285715
302.7428573,86.45714279,41.28571426
292.0000002,83.39999998,39.8
277.3428571,79.22857144,37.79999999
255.6285716,73.00000005,34.8285714
229.8857142,65.65714281,31.34285713
208.2000002,59.45714289,28.40000001
193.0857145,55.14285713,26.31428572
184.5714286,52.71428565,25.14285714
180.0857141,51.42857136,24.54285712
179.7142858,51.31428574,24.48571432
185.1142855,52.85714288,25.22857141
205.1142856,58.60000003,27.97142859
240.8857142,68.80000005,32.82857145
262.1714287,74.88571434,35.74285717
268.0857141,76.54285711,36.54285714
272.4,77.80000006,37.11428569
276.6571427,79.00000006,37.71428572
278.1428574,79.42857149,37.91428572
277.6285716,79.28571426,37.85714285
277.8000002,79.3428572,37.88571426
276.457143,78.97142859,37.68571431
279.2285716,79.74285716,38.08571426
295.5714286,84.42857141,40.28571429
313.4285713,89.51428574,42.71428572
310.6571427,88.7142857,42.34285717
302.0857141,86.25714288,41.19999999
289.3714286,82.6285714,39.42857145
269.5428572,76.97142854,36.74285714
243.5142857,69.54285715,33.2
220.9142857,63.08571423,30.11428574
206.4857143,58.97142852,28.14285713
198.7142855,56.74285708,27.08571429
195.4857143,55.82857141,26.65714287
195.8571431,55.9142857,26.68571427
202.8857144,57.94285709,27.65714285
225.057143,64.2571429,30.6857143
262.542857,74.97142863,35.77142857
280.4857144,80.11428578,38.2285714
282.5714287,80.71428578,38.51428568
281.6285714,80.42857145,38.40000001
280.9714286,80.2285714,38.31428574
278.6285715,79.57142859,37.97142859
275.4285715,78.65714292,37.54285717
273.257143,78.02857144,37.25714283
271.8,77.62857149,37.05714289
274.6857144,78.45714287,37.45714284
294.4,84.08571426,40.11428574
318.3714283,90.91428566,43.40000001
317.2857141,90.59999999,43.25714287
310.0285715,88.54285713,42.2857143
298.7142859,85.31428574,40.7142857
279.0857141,79.68571435,38.05714286
253.6571428,72.42857139,34.57142859
230.3999999,65.80000004,31.4
215.0857145,61.42857147,29.31428571
207.4571427,59.25714285,28.28571427
203.942857,58.22857142,27.79999998
204.8,58.48571427,27.91428572
211.5142857,60.40000004,28.82857143
232.457143,66.40000004,31.68571427
269.5142856,76.97142854,36.74285714
288.1714285,82.31428573,39.28571431
291.1142857,83.14285712,39.71428573
291.3142859,83.20000007,39.71428573
290.5714288,83.00000002,39.59999999
287.7714286,82.19999997,39.22857144
283.8857142,81.08571426,38.71428569
282.4857144,80.6857143,38.51428568
280.2,80.02857149,38.2
283.5714286,80.99999997,38.65714289
304.3142858,86.9142857,41.48571427
322.7714285,92.19999994,43.99999997
320.9428572,91.65714289,43.77142856
313.4285713,89.51428574,42.71428572
301.3714286,86.05714284,41.08571432
281.1999999,80.31428569,38.34285714
255.5142857,72.97142858,34.8285714
231.8857141,66.22857147,31.6
216.9714285,61.97142852,29.57142859
209.0285716,59.68571428,28.48571428
204.8857143,58.51428575,27.91428572
205.1999999,58.60000003,27.97142859
211.3714287,60.34285709,28.82857143
231.9428573,66.22857147,31.62857141
267.3142859,76.3428572,36.4285714
285.6285712,81.57142864,38.94285716
289.1142858,82.57142859,39.42857145
288.2285712,82.34285721,39.31428571
287.0857143,81.97142859,39.14285717
283.5142859,80.97142863,38.65714289
279.8285712,79.91428573,38.14285713
278.3428571,79.51428578,37.94285713
276.0857143,78.82857149,37.65714285
277.2285712,79.17142863,37.79999999
295.4,84.37142859,40.25714288
311.5428572,88.97142856,42.45714284
307.3142856,87.74285708,41.88571428
298.4285714,85.22857145,40.6857143
288.4857141,82.37142855,39.31428571
273.2857141,78.05714292,37.25714283
253.6571428,72.45714286,34.57142859
232.7142859,66.45714286,31.71428574
216.5428571,61.82857142,29.51428572
207.542857,59.25714285,28.28571427
203.4000002,58.08571432,27.74285712
202.3142859,57.77142851,27.59999998
204.5714287,58.42857146,27.88571426
213.4285713,60.94285709,29.0857143
227.6285714,65.02857147,31.02857145
242.9428573,69.37142857,33.11428573
256.7714285,73.31428572,35.00000001
263.4285715,75.22857148,35.88571431
263.0571428,75.1428572,35.85714284
259.7142857,74.17142858,35.40000002
254.6,72.71428572,34.71428573
249.2571431,71.17142858,34.00000003
245.8285712,70.19999996,33.51428575
248.7714284,71.05714282,33.9142857
269.5714287,76.97142854,36.74285714
290.4857145,82.97142855,39.59999999
287.5142857,82.08571435,39.19999998
279.7142858,79.88571426,38.14285713
271.3142858,77.48571425,37.00000002
259.0000002,73.97142854,35.31428569
243.5142857,69.54285715,33.1714286
226.2571426,64.62857138,30.85714284
212.3714286,60.65714289,28.97142856
204.3714285,58.37142851,27.88571426
200.5142857,57.2571428,27.34285716
199.142857,56.85714284,27.14285716
200.8857145,57.37142856,27.37142857
207.4571427,59.25714285,28.28571427
217.9714285,62.22857138,29.71428573
230.7428571,65.88571433,31.45714286
245.2857144,70.05714286,33.45714288
252.8857141,72.22857148,34.48571425
254.742857,72.77142853,34.71428573
254.4857141,72.65714291,34.68571426
252.3999999,72.08571425,34.39999998
249.657143,71.28571434,34.02857143
248.4285712,70.94285719,33.85714283
254.2000001,72.59999996,34.65714286
278.8857144,79.6285714,38.02857146
300.7142858,85.88571427,40.99999998
299.3999998,85.48571431,40.79999997
291.4857144,83.25714288,39.74285713
281.1142856,80.28571435,38.34285714
262.7714288,75.05714291,35.82857144
241.2571429,68.91428567,32.91428572
222.1142858,63.42857138,30.28571428
209.4857142,59.82857137,28.57142855
203.2571427,58.05714284,27.71428571
201.2000001,57.45714284,27.42857144
202.4285713,57.79999999,27.59999998
210.0857143,59.99999994,28.62857142
232.0857143,66.28571428,31.65714287
270.0571429,77.11428577,36.82857141
289.3714286,82.6285714,39.42857145
292.4285712,83.51428574,39.85714287
291.0857141,83.14285712,39.68571426
289.7142858,82.74285716,39.48571425
286.857143,81.94285712,39.11428571
282.3142858,80.62857149,38.48571428
279.8285712,79.91428573,38.14285713
276.8285713,79.05714287,37.74285712
278.9428571,79.65714287,38.02857146
299.9714288,85.68571422,40.91428571
321.8285713,91.91428575,43.8857143
320.5142857,91.51428566,43.68571429
313.2285716,89.4571428,42.68571431
301.4571429,86.11428565,41.08571432
280.8857143,80.2285714,38.28571427
255.3714287,72.91428577,34.8285714
231.4857142,66.11428571,31.54285713
216.1999999,61.74285714,29.48571432
208.3142856,59.48571423,28.40000001
205.6285714,58.71428566,28.02857146
206.257143,58.88571423,28.11428573
213.2857143,60.88571428,29.0857143
235.4571429,67.22857143,32.08571429
271.5999998,77.57142854,37.02857142
288.742857,82.48571431,39.37142858
290.9142855,83.08571431,39.65714286
289.1142858,82.57142859,39.42857145
286.9142857,81.94285712,39.11428571
283.7999999,81.05714292,38.68571429
280.4285713,80.0857143,38.2285714
278.3142859,79.4857143,37.94285713
275.5714285,78.71428573,37.57142858
277.742857,79.3428572,37.85714285
299.5142857,85.54285712,40.82857144
318.0285716,90.82857137,43.37142854
316.5142859,90.39999994,43.14285713
309.0571427,88.28571427,42.14285716
297.3428572,84.91428565,40.54285716
278.9428571,79.65714287,38.02857146
253.0857143,72.28571429,34.51428572
228.9714285,65.39999995,31.19999999
212.7428569,60.74285718,29.00000003
204.0571429,58.28571423,27.82857145
199.8857145,57.08571423,27.22857143
199.3999998,56.94285713,27.20000003
205.4857144,58.68571432,28.02857146
224.8857144,64.22857142,30.65714283
257.6857142,73.57142858,35.11428574
277.6571427,79.28571426,37.85714285
284.6857145,81.2857143,38.80000003
287.4857141,82.08571435,39.17142857
287.7714286,82.19999997,39.22857144
285.7142855,81.59999997,38.94285716
281.1428572,80.31428569,38.34285714
279.057143,79.68571435,38.05714286
276.2571428,78.8857143,37.65714285
275.3999999,78.65714292,37.54285717
293.942857,83.94285716,40.08571428
312.3714286,89.22857141,42.57142858
308.2000002,87.99999994,42.02857142
299.3999998,85.51428565,40.79999997
287.5142857,82.11428569,39.19999998
270.3714285,77.2285714,36.85714288
248.1142856,70.85714291,33.82857143
225.0285714,64.2571429,30.6857143
207.6285713,59.28571432,28.28571427
197.5714285,56.42857141,26.91428568
191.8571428,54.79999998,26.14285712
189.8571429,54.22857146,25.88571431
191.8571428,54.79999998,26.14285712
200.9999999,57.40000003,27.39999997
214.6285714,61.28571423,29.25714284
231.3714288,66.0571429,31.54285713
249.942857,71.37142862,34.0857143
262.1428571,74.85714287,35.74285717
267.3999998,76.37142854,36.4285714
267.3428571,76.3428572,36.4285714
258.1428573,73.71428568,35.20000001
243.2285713,69.45714286,33.1714286
229.9714285,65.68571428,31.34285713
223.2285716,63.74285718,30.42857142
231.7428571,66.17142852,31.5714286
241.6571428,68.99999996,32.94285712
241.7999998,69.0571429,32.97142859
241.3428572,68.91428567,32.91428572
240.2285714,68.6,32.74285712
233.6857143,66.74285719,31.85714288
223.5714284,63.85714281,30.45714283
209.6000001,59.85714285,28.57142855
197.142857,56.28571432,26.88571428
190.3714286,54.37142855,25.97142858
187.857143,53.65714279,25.60000003
187.5714285,53.57142851,25.57142856
191.9999998,54.82857146,26.17142858
203.3142859,58.05714284,27.71428571
218.1428571,62.31428566,29.74285713
230.7428571,65.88571433,31.45714286
243.0285716,69.40000005,33.14285713
250.4,71.51428572,34.14285717
252.7142855,72.17142853,34.45714285
251.542857,71.82857139,34.28571431
247.8285716,70.77142862,33.77142856
243.6857143,69.59999996,33.2285714
241.4857142,68.97142862,32.91428572
244.0857142,69.71428572,33.28571427
266.4857141,76.11428568,36.31428573
283.3428573,80.91428569,38.62857142
278.8000001,79.6285714,37.99999999
270.0571429,77.11428577,36.82857141
260.0571429,74.25714287,35.45714283
246.6285715,70.45714282,33.62857142
228.9714285,65.39999995,31.19999999
209.3714288,59.80000003,28.54285715
194.4000001,55.51428574,26.51428573
185.1428571,52.88571422,25.22857141
180.4000002,51.51428565,24.59999999
178.4857141,50.97142859,24.34285711
180.2571427,51.48571431,24.57142859
187.6857144,53.59999998,25.57142856
200.8857145,57.37142856,27.37142857
215.9714286,61.68571432,29.42857145
235.4571429,67.22857143,32.08571429
248.8285716,71.05714282,33.9142857
253.4285715,72.37142858,34.54285712
254.2000001,72.59999996,34.65714286
253,72.22857148,34.48571425
249.9714285,71.39999996,34.0857143
249.0571429,71.1428571,33.97142857
253.4571431,72.37142858,34.54285712
276.4857141,78.97142859,37.68571431
293.9142858,83.94285716,40.08571428
291.5428572,83.28571435,39.74285713
284.6857145,81.2857143,38.80000003
276.7714286,79.05714287,37.74285712
264.7428571,75.59999997,36.08571432
247.6285714,70.74285715,33.74285716
229.257143,65.4571429,31.25714286
214.4285713,61.22857142,29.22857144
205.2571431,58.62857137,27.99999999
200.6571427,57.31428575,27.34285716
199.0571427,56.82857137,27.14285716
200.8857145,57.37142856,27.37142857
206.7428572,59.0571428,28.1714286
216.0571429,61.68571432,29.45714285
227.4857144,64.97142852,30.99999998
245.7714285,70.19999996,33.51428575
259.3714285,74.08571429,35.37142856
267.5428572,76.40000001,36.45714286
271.6285714,77.57142854,37.02857142
271.942857,77.65714283,37.08571429
269.1714284,76.85714291,36.71428574
268.9714287,76.79999997,36.68571427
274.3428572,78.34285711,37.39999997
298.9714288,85.40000002,40.77142857
317.6857145,90.71428575,43.31428574
315.2571431,90.0571428,42.97142859
306.7999999,87.59999998,41.82857141
296.4285715,84.65714279,40.40000002
274.4285715,78.37142859,37.39999997
250.5714286,71.54285719,34.14285717
229.0571428,65.39999995,31.22857145
214.7142857,61.31428571,29.25714284
207.257143,59.20000003,28.25714287
204.1714283,58.3142857,27.82857145
204.3142858,58.34285718,27.85714285
211.8857145,60.48571432,28.88571429
233.3714287,66.6571429,31.82857141
271.2857142,77.48571425,37.00000002
290.4571429,82.94285721,39.59999999
292.1142856,83.42857145,39.8285714
292.6285714,83.54285721,39.88571427
292.2285715,83.45714292,39.85714287
290.5142856,82.97142855,39.59999999
288.1714285,82.31428573,39.28571431
286.0857143,81.68571426,38.99999997
283.1428571,80.85714287,38.60000002
286.1714286,81.74285721,39.02857143
309.742857,88.45714284,42.22857143
333.0571431,95.11428566,45.42857143
332.6285716,95.00000004,45.34285716
325.5428571,92.97142852,44.37142858
312.7428574,89.3142857,42.62857145
291.5999999,83.28571435,39.74285713
263.8285714,75.34285711,35.97142858
238.8857142,68.22857138,32.57142858
223.4571429,63.82857147,30.45714283
