CA_N,CA_S,WECC_AZ,WECC_CO
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.044,0.114,0.011,0.022
0.282,0.372,0.222,0.169
0.505,0.569,0.466,0.309
0.649,0.704,0.63,0.49
0.735,0.768,0.725,0.59
0.74,0.76,0.756,0.63
0.681,0.694,0.729,0.573
0.561,0.57,0.646,0.446
0.371,0.375,0.501,0.262
0.099,0.109,0.283,0.041
0,0,0.012,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.023,0.163,0.028,0.102
0.167,0.446,0.321,0.457
0.479,0.631,0.571,0.694
0.629,0.745,0.726,0.834
0.681,0.791,0.809,0.895
0.678,0.781,0.834,0.887
0.634,0.713,0.802,0.799
0.477,0.583,0.71,0.571
0.19,0.384,0.553,0.294
0.039,0.075,0.326,0.029
0,0,0.008,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.015,0.007,0.003,0.042
0.11,0.036,0.087,0.292
0.231,0.086,0.187,0.545
0.437,0.175,0.232,0.69
0.659,0.328,0.25,0.75
0.681,0.422,0.283,0.741
0.605,0.422,0.217,0.683
0.485,0.332,0.12,0.581
0.296,0.152,0.062,0.373
0.061,0.015,0.023,0.048
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.004,0.015,0.012,0.001
0.042,0.088,0.238,0.054
0.047,0.164,0.484,0.172
0.112,0.318,0.646,0.288
0.209,0.371,0.735,0.375
0.355,0.408,0.762,0.344
0.365,0.362,0.724,0.271
0.326,0.256,0.596,0.161
0.202,0.138,0.389,0.063
0.046,0.012,0.091,0.004
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.003,0.002,0,0.018
0.088,0.025,0.008,0.172
0.197,0.063,0.047,0.395
0.394,0.112,0.08,0.518
0.49,0.164,0.116,0.559
0.499,0.153,0.143,0.526
0.472,0.12,0.14,0.438
0.392,0.133,0.103,0.34
0.213,0.119,0.077,0.155
0.059,0.052,0.026,0.013
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.042,0.16,0.012,0.002
0.3,0.453,0.263,0.074
0.532,0.653,0.521,0.221
0.671,0.77,0.69,0.351
0.74,0.821,0.783,0.417
0.743,0.809,0.811,0.407
0.675,0.738,0.78,0.292
0.546,0.604,0.682,0.311
0.339,0.395,0.52,0.218
0.074,0.1,0.281,0.028
0,0,0.008,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.039,0.088,0.001,0.083
0.298,0.327,0.078,0.457
0.538,0.57,0.274,0.702
0.691,0.705,0.477,0.845
0.762,0.766,0.704,0.912
0.752,0.727,0.788,0.91
0.616,0.6,0.757,0.839
0.485,0.499,0.659,0.696
0.273,0.304,0.498,0.462
0.031,0.062,0.26,0.07
0,0,0.004,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.023,0.106,0.001,0.086
0.239,0.369,0.077,0.457
0.426,0.569,0.208,0.692
0.487,0.688,0.3,0.828
0.54,0.73,0.356,0.889
0.437,0.677,0.387,0.883
0.243,0.579,0.419,0.815
0.114,0.437,0.503,0.679
0.035,0.208,0.469,0.464
0.001,0.021,0.234,0.072
0,0,0.006,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.004,0.001,0.075
0.011,0.052,0.085,0.433
0.03,0.129,0.431,0.666
0.044,0.199,0.638,0.803
0.067,0.237,0.711,0.86
0.101,0.276,0.718,0.837
0.094,0.325,0.672,0.699
0.055,0.265,0.589,0.442
0.024,0.124,0.44,0.166
0,0.013,0.211,0.011
0,0,0.003,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.002,0.012,0.007,0.006
0.079,0.041,0.212,0.076
0.233,0.074,0.453,0.217
0.31,0.081,0.59,0.431
0.198,0.086,0.576,0.649
0.208,0.114,0.568,0.816
0.189,0.113,0.502,0.763
0.068,0.078,0.472,0.624
0.047,0.039,0.408,0.384
0.009,0.007,0.188,0.042
0,0,0.001,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.054,0.006,0.046
0.026,0.26,0.208,0.343
0.052,0.54,0.438,0.602
0.109,0.638,0.568,0.741
0.098,0.68,0.571,0.728
0.097,0.71,0.44,0.762
0.085,0.66,0.222,0.721
0.056,0.525,0.143,0.356
0.025,0.285,0.089,0.066
0,0.042,0.033,0.019
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.007,0.083,0.008,0.062
0.121,0.314,0.23,0.408
0.243,0.552,0.475,0.635
0.392,0.702,0.635,0.769
0.508,0.758,0.719,0.828
0.306,0.749,0.749,0.826
0.242,0.68,0.719,0.762
0.107,0.551,0.627,0.62
0.041,0.344,0.47,0.4
0.011,0.058,0.238,0.051
0,0,0.004,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.064,0.013,0.069
0.031,0.206,0.284,0.426
0.076,0.297,0.535,0.649
0.139,0.303,0.686,0.777
0.169,0.389,0.763,0.829
0.184,0.541,0.785,0.822
0.144,0.507,0.751,0.756
0.15,0.239,0.656,0.624
0.035,0.046,0.497,0.415
0.002,0.014,0.263,0.056
0,0,0.003,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.087,0,0.001
0.011,0.371,0.036,0.051
0.03,0.579,0.13,0.113
0.044,0.694,0.259,0.152
0.08,0.743,0.41,0.176
0.084,0.732,0.591,0.157
0.08,0.663,0.685,0.123
0.056,0.536,0.542,0.083
0.034,0.333,0.252,0.043
0.002,0.068,0.105,0.002
0,0,0.003,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.075,0.004,0.001
0.075,0.284,0.134,0.132
0.21,0.475,0.453,0.331
0.485,0.614,0.642,0.472
0.585,0.673,0.724,0.624
0.57,0.651,0.747,0.696
0.416,0.499,0.713,0.692
0.261,0.307,0.622,0.586
0.158,0.154,0.465,0.363
0.028,0.036,0.234,0.039
0,0,0.004,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.006,0.114,0.003,0.032
0.111,0.391,0.231,0.319
0.349,0.572,0.495,0.572
0.558,0.688,0.646,0.703
0.642,0.733,0.722,0.75
0.629,0.719,0.743,0.736
0.579,0.644,0.706,0.714
0.464,0.449,0.613,0.606
0.268,0.186,0.451,0.388
0.041,0.037,0.213,0.045
0,0,0.002,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.001,0.066,0.009,0.061
0.053,0.297,0.256,0.429
0.187,0.516,0.499,0.657
0.353,0.644,0.65,0.785
0.426,0.693,0.725,0.835
0.355,0.655,0.745,0.825
0.296,0.542,0.694,0.76
0.226,0.376,0.569,0.628
0.092,0.195,0.354,0.406
0.012,0.021,0.102,0.048
0,0,0.001,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.011,0.006,0.05
0.088,0.09,0.207,0.388
0.124,0.298,0.47,0.608
0.125,0.41,0.62,0.734
0.292,0.477,0.674,0.788
0.512,0.264,0.581,0.783
0.496,0.129,0.315,0.721
0.395,0.087,0.219,0.593
0.204,0.057,0.163,0.38
0.022,0.007,0.065,0.044
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.012,0,0.017
0.022,0.066,0.031,0.391
0.054,0.13,0.092,0.622
0.081,0.155,0.175,0.754
0.107,0.167,0.194,0.809
0.116,0.157,0.229,0.793
0.117,0.123,0.255,0.71
0.069,0.109,0.172,0.53
0.045,0.063,0.092,0.351
0.013,0.009,0.025,0.042
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.028,0.118,0.001,0.001
0.262,0.416,0.054,0.042
0.519,0.618,0.143,0.125
0.65,0.737,0.327,0.221
0.71,0.79,0.656,0.438
0.706,0.783,0.679,0.604
0.62,0.716,0.564,0.477
0.451,0.583,0.309,0.125
0.275,0.37,0.125,0.029
0.063,0.098,0.051,0
0,0,0.001,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.035,0.154,0.004,0.003
0.312,0.436,0.154,0.088
0.536,0.628,0.34,0.238
0.668,0.739,0.586,0.332
0.73,0.784,0.718,0.375
0.729,0.771,0.745,0.38
0.667,0.702,0.711,0.347
0.538,0.569,0.629,0.241
0.336,0.36,0.457,0.105
0.083,0.091,0.216,0.004
0,0,0.004,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.022,0.154,0.011,0.063
0.277,0.428,0.283,0.45
0.51,0.615,0.535,0.689
0.647,0.723,0.695,0.827
0.711,0.767,0.779,0.889
0.706,0.754,0.805,0.884
0.642,0.683,0.772,0.815
0.512,0.549,0.678,0.674
0.312,0.341,0.514,0.443
0.076,0.084,0.267,0.064
0,0,0.007,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.029,0.153,0.014,0.014
0.29,0.428,0.307,0.172
0.513,0.617,0.556,0.432
0.649,0.728,0.708,0.598
0.713,0.773,0.785,0.631
0.714,0.76,0.806,0.404
0.652,0.691,0.77,0.201
0.525,0.559,0.671,0.129
0.32,0.35,0.504,0.054
0.042,0.076,0.254,0.001
0,0,0.004,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.015,0.013,0.004
0.025,0.139,0.297,0.081
0.064,0.323,0.545,0.184
0.094,0.507,0.695,0.277
0.106,0.59,0.778,0.355
0.101,0.373,0.795,0.453
0.081,0.172,0.663,0.545
0.056,0.321,0.374,0.431
0.031,0.263,0.228,0.219
0.003,0.039,0.103,0.017
0,0,0.002,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.028,0.012,0.047
0.037,0.107,0.292,0.355
0.099,0.336,0.538,0.571
0.155,0.462,0.69,0.692
0.216,0.568,0.772,0.781
0.25,0.429,0.794,0.8
0.235,0.211,0.759,0.748
0.243,0.146,0.661,0.592
0.103,0.089,0.497,0.356
0.011,0.012,0.248,0.043
0,0,0.001,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.004,0.017,0,0.064
0.055,0.089,0.028,0.44
0.105,0.189,0.073,0.664
0.15,0.3,0.116,0.796
0.174,0.393,0.146,0.857
0.167,0.417,0.147,0.85
0.14,0.364,0.119,0.781
0.09,0.282,0.084,0.637
0.036,0.162,0.046,0.406
0.002,0.034,0.013,0.056
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.022,0.12,0.003,0.013
0.215,0.366,0.19,0.242
0.307,0.56,0.429,0.569
0.377,0.678,0.541,0.748
0.497,0.718,0.531,0.788
0.614,0.706,0.455,0.657
0.238,0.65,0.392,0.45
0.084,0.519,0.31,0.257
0.041,0.307,0.175,0.105
0.001,0.043,0.098,0.006
0,0,0.002,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.032,0.002,0.03
0.058,0.095,0.075,0.263
0.134,0.131,0.166,0.485
0.189,0.136,0.227,0.548
0.251,0.138,0.337,0.308
0.308,0.127,0.542,0.274
0.215,0.096,0.638,0.298
0.123,0.085,0.535,0.294
0.053,0.052,0.321,0.189
0.004,0.008,0.084,0.014
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.001,0.138,0.014,0.043
0.05,0.396,0.309,0.4
0.116,0.581,0.553,0.653
0.165,0.679,0.705,0.796
0.182,0.71,0.783,0.859
0.136,0.686,0.806,0.855
0.077,0.64,0.773,0.785
0.058,0.523,0.675,0.644
0.037,0.307,0.513,0.413
0.065,0.077,0.266,0.064
0,0,0.004,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
